experiment_version,setting_order,setting_key,setting_label,category,path,dense_setting_key,sparse_family,fusion_method,status,error,case_count,hit_case_count,successful_repetitions,ranking_stable,dense_recall_at_30,sparse_recall_at_30,candidate_union_recall,fusion_recall_at_10,recall_at_5,mrr_at_5,ndcg_at_5,dense_query_p50_ms,dense_query_p95_ms,sparse_query_p50_ms,sparse_query_p95_ms,fusion_p50_ms,fusion_p95_ms,warm_total_p50_ms,warm_total_p95_ms,build_ms,observed_peak_rss_mb,delta_fusion_recall_at_10,delta_recall_at_5,delta_mrr_at_5,delta_ndcg_at_5,recall_ci_lower,recall_ci_upper,mrr_ci_lower,mrr_ci_upper,ndcg_ci_lower,ndcg_ci_upper,category_guardrail_pass,all_category_guardrails_pass,fusion_recall_gate,final_recall_gate,latency_gate,complete_gate,finalist_eligible,finalist_selected
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),guide_planning,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,2,2,3,True,1.0,0.5,1.0,1.0,1.0,0.625,0.7153382790366966,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),holistic,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.7606168944595301,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),numerical,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),relationship,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,1.0,1.0,0.8035714285714286,0.8307682576866561,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),spanning,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,3,2,3,True,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.39999999999999997,0.20547787754288813,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,11,hybrid-bm25-weighted__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + BM25 (Weighted),temporal,hybrid_dense_sparse,huydang-dek21-embedding-768,bm25,weighted,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,104.85557500032883,120.59806099932757,14.205070001480635,17.426766200514976,0.9496309994574403,1.1986968009296104,120.83612200149219,136.2616161997721,,37.05212211608887,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),overall,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,45,41,3,True,0.9925925925925926,0.951851851851852,1.0,0.9185185185185186,0.8444444444444444,0.7222222222222222,0.7159791529523345,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,-0.022222222222222143,0.0037037037037036535,0.02370370370370367,0.009891306480365625,-0.07407407407407407,0.08148148148148147,-0.039999999999999994,0.0874074074074074,-0.04770150255134035,0.06616784985466002,False,False,False,True,True,True,False,false
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),comparative,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,6,5,3,True,1.0,1.0,1.0,0.9166666666666666,0.75,0.5972222222222222,0.5640797871317146,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),direct_fact,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7776342576334311,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),food_knowledge,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.6428571428571429,0.681429225150346,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),guide_planning,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,2,1,3,True,1.0,0.5,1.0,0.5,0.5,0.5,0.5,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),holistic,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.38888888888888884,0.5671904908422593,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),numerical,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),relationship,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,14,13,3,True,1.0,0.9642857142857143,1.0,0.9642857142857143,0.8928571428571429,0.8571428571428571,0.8300293285869784,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),spanning,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,3,3,3,True,0.8888888888888888,0.7777777777777778,1.0,0.4444444444444444,0.3333333333333333,0.75,0.47398046416526735,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,12,hybrid-bm25-rrf__e5-base-768,Hybrid: E5-base + BM25 (RRF),temporal,hybrid_dense_sparse,e5-base-768,bm25,rrf,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,0.8772153153380493,116.57573799857346,125.60772219985665,13.872645000446937,19.856896400233378,0.6972009996388806,0.9192444009386236,130.42403499821376,145.43305700099154,,186.8237419128418,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),overall,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,45,43,3,True,0.9925925925925926,0.951851851851852,1.0,0.9222222222222223,0.8888888888888888,0.7440740740740741,0.756001925412218,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,-0.01851851851851849,0.04814814814814805,0.04555555555555557,0.04991407894024913,-0.03333333333333333,0.13333333333333333,-0.017777777777777778,0.11074074074074074,-0.0006025493656359609,0.10237879611405758,False,False,False,True,True,True,False,false
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),comparative,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,6,6,3,True,1.0,1.0,1.0,0.9166666666666666,0.8333333333333334,0.6527777777777778,0.6401179022730438,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),direct_fact,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,7,7,3,True,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.8303585785517943,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),food_knowledge,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.7857142857142857,0.7929500775313779,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),guide_planning,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,2,1,3,True,1.0,0.5,1.0,0.5,0.5,0.5,0.5,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),holistic,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.38888888888888884,0.5671904908422593,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),numerical,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),relationship,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,1.0,1.0,0.8357142857142856,0.8581530457871327,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),spanning,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,3,3,3,True,0.8888888888888888,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.7333333333333334,0.4690260400551458,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,13,hybrid-bm25-weighted__e5-base-768,Hybrid: E5-base + BM25 (Weighted),temporal,hybrid_dense_sparse,e5-base-768,bm25,weighted,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,0.5,0.6934264036172708,114.33061600109795,131.63389099972846,13.118143000610871,18.945191800958124,0.9881129990390036,1.369749599689385,130.02838700049324,148.2708432005893,,186.83091163635254,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,overall,sparse_only,,tfidf,,completed,,45,40,3,True,,0.9481481481481481,0.9481481481481481,0.8740740740740741,0.7666666666666667,0.6214814814814814,0.615047648044937,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,True,,,,True,,false
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,comparative,sparse_only,,tfidf,,completed,,6,5,3,True,,1.0,1.0,0.75,0.6666666666666666,0.5833333333333334,0.5406794910561527,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,direct_fact,sparse_only,,tfidf,,completed,,7,6,3,True,,1.0,1.0,1.0,0.8571428571428571,0.6785714285714286,0.7055459467118429,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,food_knowledge,sparse_only,,tfidf,,completed,,7,6,3,True,,1.0,1.0,0.8571428571428571,0.7857142857142857,0.5571428571428572,0.5943654888148036,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,guide_planning,sparse_only,,tfidf,,completed,,2,1,3,True,,0.5,0.5,0.5,0.5,0.25,0.31546487678572877,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,holistic,sparse_only,,tfidf,,completed,,3,2,3,True,,1.0,1.0,1.0,0.5,0.2222222222222222,0.26885786546090973,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,numerical,sparse_only,,tfidf,,completed,,2,2,3,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,relationship,sparse_only,,tfidf,,completed,,14,14,3,True,,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.8928571428571429,0.7107142857142856,0.7045426577252607,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,spanning,sparse_only,,tfidf,,completed,,3,3,3,True,,0.7222222222222223,0.7222222222222223,0.4444444444444444,0.3333333333333333,0.7333333333333334,0.4463867350912054,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,14,tfidf-only,Sparse: TF-IDF Only,temporal,sparse_only,,tfidf,,completed,,1,1,3,True,,1.0,1.0,1.0,1.0,0.5,0.6934264036172708,0.0,0.0,9.374716999445809,12.126589199760929,0.02354199932597112,0.0352276001649443,9.400048998941202,12.152327600051649,,9.480957984924316,,,,,,,,,,,,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),overall,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,45,40,3,True,0.9925925925925926,0.9481481481481481,1.0,0.9185185185185186,0.8296296296296297,0.7007407407407408,0.6919934757801921,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,0.0,0.011111111111111183,-0.07407407407407407,-0.050544141543322985,-0.05185185185185184,0.08148148148148149,-0.1429814814814815,-0.011111111111111112,-0.10470678430047584,0.001706842273414008,False,False,True,True,True,True,False,false
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),comparative,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,6,4,3,True,1.0,1.0,1.0,0.9166666666666666,0.5833333333333334,0.5833333333333334,0.5056889695425889,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),direct_fact,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.6904761904761905,0.7154492955585009,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),food_knowledge,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,7,7,3,True,1.0,1.0,1.0,1.0,0.9285714285714286,0.6,0.6666421250262079,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),guide_planning,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,2,1,3,True,1.0,0.5,1.0,0.5,0.5,0.5,0.5,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),holistic,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.5849934245250985,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),numerical,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),relationship,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,0.9642857142857143,0.9642857142857143,0.8333333333333333,0.829832310134916,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),spanning,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,3,2,3,True,0.888888888888889,0.7222222222222223,1.0,0.4444444444444444,0.27777777777777773,0.6666666666666666,0.4026517092537582,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,15,hybrid-tfidf-rrf__e5-small-384,Hybrid: E5-small + TF-IDF (RRF),temporal,hybrid_dense_sparse,e5-small-384,tfidf,rrf,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,0.8503449055347546,61.98557700008678,69.64381939942541,9.291358999689692,10.469023400582955,0.6650720006291522,0.8671754003444219,72.11658000051102,79.5920278000267,,184.175763130188,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),overall,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,45,40,3,True,0.9925925925925926,0.9481481481481481,1.0,0.9074074074074074,0.8407407407407408,0.6962962962962963,0.7046939953449163,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,-0.011111111111111183,0.022222222222222254,-0.07851851851851854,-0.03784362197859881,-0.0037037037037037034,0.059259259259259255,-0.14444444444444443,-0.01925925925925926,-0.08511264158946541,0.00679309404718989,False,False,False,True,True,True,False,false
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),comparative,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,6,5,3,True,1.0,1.0,1.0,0.75,0.6666666666666666,0.5555555555555556,0.5235472396517734,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),direct_fact,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7402257566130146,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),food_knowledge,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,7,6,3,True,1.0,1.0,1.0,1.0,0.8571428571428571,0.6428571428571429,0.707897987251455,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),guide_planning,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,2,1,3,True,1.0,0.5,1.0,0.5,0.5,0.5,0.5,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),holistic,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,3,3,3,True,1.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.5939502277928633,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),numerical,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,2,2,3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),relationship,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,14,14,3,True,1.0,0.9642857142857143,1.0,1.0,1.0,0.7976190476190476,0.8280663877774775,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),spanning,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,3,2,3,True,0.888888888888889,0.7222222222222223,1.0,0.4444444444444444,0.27777777777777773,0.6666666666666666,0.4026517092537582,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,False,,,,,,,
phase8-08b-v1,16,hybrid-tfidf-weighted__e5-small-384,Hybrid: E5-small + TF-IDF (Weighted),temporal,hybrid_dense_sparse,e5-small-384,tfidf,weighted,completed,,1,1,3,True,1.0,1.0,1.0,1.0,1.0,1.0,0.8503449055347546,59.52928599981533,71.1456315995747,9.462727000936866,10.80237480055075,1.0226879985566484,1.4155503999063508,70.6835319979291,82.30794180090015,,184.17957019805908,,,,,,,,,,,True,,,,,,,
phase8-08b-v1,17,hybrid-tfidf-rrf__huydang-dek21-embedding-768,Hybrid: Huydang DEk21 + TF-IDF (RRF),overall,hybrid_dense_sparse,huydang-dek21-embedding-768,tfidf,rrf,completed,,45,43,3,True,0.9555555555555556,0.9481481481481481,0.9888888888888889,0.9296296296296297,0.8777777777777778,0.7248148148148148,0.7322407799485564,105.25521999988996,118.56101339944871,9.147345001110807,10.624704600922996,0.6537469998875167,0.88597419889993,115.9148959977756,128.1462503986404,,40.67112159729004,0.022222222222222254,0.040740740740740744,0.0037037037037036535,0.015878991745154614,-0.040740740740740744,0.12962962962962962,-0.08814814814814816,0.09296296296296297,-0.052686399080960906,0.08541579366203744,False,False,True,True,True,True,False,false
